candidate_id,requisition_id,job_family,location,source_channel,application_date,gender_group,race_ethnicity_group
C04228,R1516,Customer,Remote,Agency,2025-03-22,Nonbinary/Other,White
C04229,R1626,Corporate,Remote,Job board,2025-02-03,Women,White
C04230,R1522,Engineering,Remote,Referral,2025-09-13,Men,Asian
C04231,R1385,Corporate,Remote,Agency,2025-11-07,Nonbinary/Other,Hispanic/Latino
C04232,R1341,Customer,Seattle,Campus,2025-08-11,Women,White
C04233,R1568,Customer,Other,Agency,2025-09-28,Men,White
C04234,R1109,Corporate,Remote,Campus,2025-01-01,Women,White
C04235,R1231,Operations,Other,Agency,2025-06-21,Men,White
C04236,R1862,Engineering,Remote,Job board,2025-06-23,Women,White
C04237,R1498,Customer,Remote,Job board,2025-11-14,Men,White
C04238,R1339,Operations,Remote,Campus,2025-03-28,Men,White
C04239,R1957,Corporate,Other,Referral,2025-03-09,Women,Unknown
C04240,R1442,Operations,Remote,Agency,2025-02-11,Women,White
C04241,R1594,Operations,Seattle,Campus,2025-07-17,Men,White
C04242,R1054,Engineering,Seattle,Job board,2025-03-17,Men,Asian
C04243,R1924,Customer,Remote,Job board,2025-02-07,Women,White
C04244,R1188,Corporate,Seattle,Referral,2025-12-12,Women,Asian
C04245,R1497,Customer,Other,Referral,2025-04-15,Women,Asian
C04246,R1657,Engineering,Other,Campus,2025-11-11,Unknown,White
C04247,R1710,Corporate,Remote,Campus,2025-05-08,Men,Asian
C04248,R1978,Corporate,Other,Job board,2025-12-24,Men,Hispanic/Latino
C04249,R1755,Customer,Other,Referral,2025-12-11,Men,White
C04250,R1577,Corporate,Remote,Referral,2025-12-17,Women,White
C04251,R1203,Operations,Remote,Job board,2025-12-24,Men,Asian
C04252,R1765,Operations,Other,Referral,2025-02-08,Men,Unknown
C04253,R1742,Customer,Seattle,Referral,2025-02-05,Men,Unknown
C04254,R1200,Operations,Other,Agency,2025-06-21,Women,Asian
C04255,R1717,Engineering,Remote,Referral,2025-02-12,Men,White
C04256,R1754,Corporate,Remote,Job board,2025-03-06,Men,White
C04257,R1416,Customer,Remote,Referral,2025-11-20,Men,White
C04258,R1417,Customer,Seattle,Agency,2025-01-18,Women,White
C04259,R1444,Corporate,Seattle,Job board,2025-06-10,Men,Hispanic/Latino
C04260,R1653,Customer,Seattle,Referral,2025-01-02,Women,Black
C04261,R1442,Corporate,Other,Campus,2025-08-21,Men,White
C04262,R1806,Engineering,Seattle,Campus,2025-11-15,Men,White
C04263,R1001,Engineering,Other,Job board,2025-11-10,Men,White
C04264,R1075,Corporate,Other,Agency,2025-05-03,Women,Hispanic/Latino
C04265,R1657,Customer,Remote,Campus,2025-05-31,Women,White
C04266,R1144,Customer,Seattle,Agency,2025-06-18,Women,White
C04267,R1089,Operations,Remote,Agency,2025-03-23,Men,White
C04268,R1164,Customer,Other,Referral,2025-02-11,Men,White
C04269,R1822,Operations,Remote,Job board,2025-10-12,Men,White
C04270,R1587,Customer,Seattle,Agency,2025-05-13,Unknown,Asian
C04271,R1818,Corporate,Seattle,Campus,2025-02-25,Women,Hispanic/Latino
C04272,R1207,Corporate,Remote,Job board,2025-09-28,Women,Black
C04273,R1970,Operations,Remote,Agency,2025-08-15,Women,Unknown
C04274,R1010,Customer,Other,Job board,2025-01-18,Women,White
C04275,R1594,Corporate,Remote,Referral,2025-12-03,Women,Asian
C04276,R1151,Engineering,Remote,Referral,2025-09-25,Women,Hispanic/Latino
C04277,R1053,Corporate,Remote,Referral,2025-03-28,Men,Hispanic/Latino
C04278,R1970,Operations,Other,Agency,2025-01-10,Men,Unknown
C04279,R1513,Engineering,Remote,Referral,2025-10-14,Men,Hispanic/Latino
C04280,R1307,Corporate,Remote,Campus,2025-04-30,Men,White
C04281,R1310,Corporate,Seattle,Campus,2025-09-10,Women,Two+
C04282,R1855,Corporate,Other,Agency,2025-12-18,Women,Asian
C04283,R1808,Customer,Remote,Referral,2025-02-28,Women,White
C04284,R1889,Customer,Seattle,Job board,2025-11-26,Men,White
C04285,R1863,Corporate,Remote,Agency,2025-11-05,Women,Hispanic/Latino
C04286,R1629,Operations,Seattle,Referral,2025-02-04,Women,White
C04287,R1604,Customer,Remote,Referral,2025-10-18,Unknown,White
C04288,R1274,Operations,Seattle,Referral,2025-01-25,Men,White
C04289,R1658,Operations,Other,Job board,2025-08-29,Men,Asian
C04290,R1122,Operations,Seattle,Agency,2025-10-02,Men,Hispanic/Latino
C04291,R1112,Customer,Seattle,Agency,2025-01-24,Unknown,Black
C04292,R1223,Corporate,Remote,Job board,2025-07-04,Men,Black
C04293,R1718,Corporate,Other,Campus,2025-08-06,Men,White
C04294,R1002,Customer,Seattle,Job board,2025-08-21,Women,Black
C04295,R1535,Operations,Other,Campus,2025-08-24,Women,White
C04296,R1758,Engineering,Remote,Campus,2025-06-08,Women,White
C04297,R1736,Engineering,Other,Agency,2025-11-09,Nonbinary/Other,Two+
C04298,R1879,Customer,Seattle,Agency,2025-01-28,Women,White
C04299,R1842,Customer,Remote,Job board,2025-10-14,Women,White
C04300,R1407,Operations,Remote,Referral,2025-09-10,Unknown,White
C04301,R1694,Corporate,Remote,Agency,2025-08-01,Men,White
C04302,R1757,Corporate,Other,Referral,2025-04-29,Women,Two+
C04303,R1391,Customer,Seattle,Referral,2025-01-31,Women,Asian
C04304,R1101,Engineering,Other,Referral,2025-11-30,Men,Hispanic/Latino
C04305,R1477,Corporate,Remote,Referral,2025-05-14,Men,White
C04306,R1973,Customer,Seattle,Agency,2025-08-20,Women,White
C04307,R1596,Operations,Other,Campus,2025-04-06,Men,Hispanic/Latino
C04308,R1683,Operations,Seattle,Campus,2025-12-30,Women,White
C04309,R1468,Customer,Other,Campus,2025-03-17,Men,White
C04310,R1417,Customer,Other,Campus,2025-02-06,Men,Unknown
C04311,R1291,Operations,Other,Referral,2025-09-02,Men,Asian
C04312,R1819,Operations,Other,Job board,2025-02-20,Men,Asian
C04313,R1597,Operations,Other,Job board,2025-10-30,Women,White
C04314,R1394,Engineering,Other,Referral,2025-09-22,Women,White
C04315,R1041,Engineering,Remote,Agency,2025-04-21,Men,Unknown
C04316,R1293,Engineering,Remote,Campus,2025-11-30,Women,White
C04317,R1786,Customer,Other,Agency,2025-02-02,Men,White
C04318,R1703,Engineering,Remote,Agency,2025-12-30,Men,White
C04319,R1702,Corporate,Other,Agency,2025-03-26,Men,White
C04320,R1272,Customer,Seattle,Campus,2025-02-05,Men,White
C04321,R1685,Operations,Seattle,Referral,2025-11-26,Nonbinary/Other,White
C04322,R1200,Engineering,Other,Job board,2025-11-13,Men,Two+
C04323,R1923,Customer,Seattle,Referral,2025-06-07,Men,Unknown
C04324,R1486,Engineering,Remote,Referral,2025-09-02,Women,White
C04325,R1659,Customer,Other,Referral,2025-03-12,Men,White
C04326,R1209,Customer,Remote,Campus,2025-10-24,Nonbinary/Other,Asian
C04327,R1102,Customer,Remote,Referral,2025-10-05,Men,White
C04328,R1753,Operations,Remote,Job board,2025-05-26,Men,White
C04329,R1844,Engineering,Other,Job board,2025-12-15,Women,White
C04330,R1134,Engineering,Seattle,Agency,2025-01-01,Men,White
C04331,R1969,Engineering,Seattle,Campus,2025-02-11,Men,White
C04332,R1139,Engineering,Other,Referral,2025-06-01,Men,White
C04333,R1482,Customer,Other,Agency,2025-06-19,Women,White
C04334,R1677,Engineering,Other,Job board,2025-10-23,Women,White
C04335,R1251,Engineering,Other,Referral,2025-12-10,Men,Unknown
C04336,R1219,Corporate,Other,Job board,2025-01-18,Men,Hispanic/Latino
C04337,R1534,Engineering,Other,Referral,2025-05-14,Men,Asian
C04338,R1574,Operations,Remote,Campus,2025-07-16,Men,Asian
C04339,R1247,Operations,Seattle,Job board,2025-05-07,Men,Hispanic/Latino
C04340,R1897,Corporate,Remote,Agency,2025-12-24,Men,White
C04341,R1149,Engineering,Remote,Campus,2025-08-13,Women,White
C04342,R1774,Operations,Seattle,Referral,2025-02-01,Women,Hispanic/Latino
C04343,R1111,Engineering,Remote,Agency,2025-11-06,Men,Asian
C04344,R1941,Corporate,Other,Job board,2025-01-21,Men,White
C04345,R1867,Engineering,Other,Campus,2025-10-05,Men,White
C04346,R1865,Customer,Seattle,Referral,2025-06-05,Women,Black
C04347,R1568,Corporate,Other,Referral,2025-07-29,Men,Unknown
C04348,R1803,Corporate,Remote,Job board,2025-07-16,Women,White
C04349,R1518,Engineering,Seattle,Referral,2025-05-12,Women,White
C04350,R1309,Engineering,Seattle,Referral,2025-12-19,Women,Asian
C04351,R1474,Operations,Other,Referral,2025-08-16,Men,Hispanic/Latino
C04352,R1418,Corporate,Other,Referral,2025-04-14,Women,White
C04353,R1917,Engineering,Remote,Campus,2025-07-09,Women,White
C04354,R1814,Customer,Other,Job board,2025-08-05,Men,Black
C04355,R1350,Engineering,Seattle,Campus,2025-05-22,Women,White
C04356,R1396,Corporate,Seattle,Agency,2025-12-26,Men,Black
C04357,R1812,Customer,Remote,Job board,2025-06-25,Men,Asian
C04358,R1861,Corporate,Remote,Campus,2025-12-12,Men,White
C04359,R1261,Engineering,Other,Job board,2025-07-27,Men,Hispanic/Latino
C04360,R1936,Customer,Seattle,Agency,2025-07-01,Women,White
C04361,R1049,Customer,Seattle,Referral,2025-08-17,Women,White
C04362,R1842,Operations,Seattle,Campus,2025-06-19,Unknown,White
C04363,R1689,Customer,Other,Job board,2025-04-05,Men,Black
C04364,R1838,Operations,Remote,Campus,2025-10-12,Women,White
C04365,R1604,Engineering,Other,Agency,2025-04-17,Women,Asian
C04366,R1260,Corporate,Other,Referral,2025-10-01,Men,White
C04367,R1035,Engineering,Seattle,Agency,2025-05-19,Women,Black
C04368,R1360,Operations,Other,Referral,2025-02-16,Men,White
C04369,R1047,Corporate,Seattle,Campus,2025-06-24,Men,White
C04370,R1099,Customer,Other,Agency,2025-01-31,Men,White
C04371,R1624,Operations,Seattle,Referral,2025-08-17,Women,White
C04372,R1113,Customer,Other,Job board,2025-03-19,Women,Unknown
C04373,R1781,Customer,Other,Agency,2025-11-08,Men,Asian
C04374,R1383,Engineering,Seattle,Agency,2025-08-29,Women,Black
C04375,R1905,Operations,Seattle,Agency,2025-06-14,Men,Unknown
C04376,R1224,Customer,Remote,Agency,2025-08-07,Unknown,White
C04377,R1725,Engineering,Other,Agency,2025-07-08,Women,White
C04378,R1534,Customer,Seattle,Job board,2025-12-23,Men,White
C04379,R1488,Operations,Seattle,Campus,2025-05-20,Men,White
C04380,R1683,Customer,Other,Campus,2025-05-19,Men,White
C04381,R1347,Corporate,Other,Referral,2025-04-06,Women,White
C04382,R1352,Customer,Seattle,Referral,2025-02-04,Women,White
C04383,R1376,Engineering,Remote,Campus,2025-10-10,Women,White
C04384,R1640,Engineering,Other,Referral,2025-06-19,Men,Asian
C04385,R1820,Engineering,Remote,Referral,2025-05-11,Women,White
C04386,R1641,Customer,Other,Referral,2025-11-08,Women,White
C04387,R1674,Engineering,Remote,Referral,2025-06-24,Men,Asian
C04388,R1027,Customer,Remote,Referral,2025-06-15,Women,White
C04389,R1039,Engineering,Remote,Campus,2025-11-01,Men,White
C04390,R1174,Engineering,Seattle,Campus,2025-06-07,Women,White
C04391,R1666,Engineering,Remote,Campus,2025-04-20,Men,White
C04392,R1229,Corporate,Remote,Agency,2025-12-03,Women,Asian
C04393,R1528,Customer,Seattle,Job board,2025-10-18,Unknown,White
C04394,R1466,Corporate,Seattle,Referral,2025-07-04,Men,White
C04395,R1408,Operations,Seattle,Agency,2025-04-17,Men,White
C04396,R1996,Customer,Remote,Job board,2025-05-18,Men,White
C04397,R1051,Engineering,Other,Referral,2025-02-10,Women,White
C04398,R1252,Customer,Remote,Referral,2025-07-15,Men,White
C04399,R1896,Engineering,Seattle,Job board,2025-04-10,Women,Asian
C04400,R1696,Operations,Remote,Job board,2025-07-15,Women,White
C04401,R1012,Corporate,Other,Agency,2025-11-04,Women,Two+
C04402,R1330,Engineering,Remote,Agency,2025-08-26,Men,White
C04403,R1557,Engineering,Other,Agency,2025-10-08,Unknown,White
C04404,R1054,Engineering,Remote,Job board,2025-10-29,Women,White
C04405,R1381,Corporate,Other,Campus,2025-07-07,Men,White
C04406,R1260,Engineering,Other,Job board,2025-05-18,Men,Two+
C04407,R1274,Engineering,Seattle,Job board,2025-02-02,Women,White
C04408,R1865,Operations,Remote,Agency,2025-04-25,Unknown,Black
C04409,R1600,Customer,Other,Campus,2025-02-18,Women,Two+
C04410,R1411,Customer,Other,Campus,2025-04-14,Women,White
C04411,R1924,Customer,Other,Referral,2025-07-18,Women,White
C04412,R1732,Operations,Remote,Job board,2025-08-21,Women,White
C04413,R1229,Operations,Seattle,Referral,2025-04-24,Nonbinary/Other,White
C04414,R1809,Engineering,Other,Campus,2025-04-06,Women,White
C04415,R1564,Engineering,Other,Agency,2025-04-03,Women,Black
C04416,R1219,Corporate,Seattle,Referral,2025-05-18,Women,White
C04417,R1432,Operations,Remote,Referral,2025-06-09,Men,White
C04418,R1442,Customer,Other,Referral,2025-09-18,Nonbinary/Other,White
C04419,R1904,Engineering,Seattle,Campus,2025-08-21,Unknown,Asian
C04420,R1531,Corporate,Other,Agency,2025-03-11,Men,White
C04421,R1468,Engineering,Other,Referral,2025-12-08,Men,White
C04422,R1314,Operations,Seattle,Referral,2025-09-28,Men,White
C04423,R1216,Operations,Remote,Job board,2025-10-23,Men,White
C04424,R1334,Operations,Remote,Job board,2025-09-12,Men,White
C04425,R1474,Corporate,Other,Job board,2025-10-17,Men,Asian
C04426,R1993,Engineering,Seattle,Referral,2025-06-22,Men,Unknown
C04427,R1148,Engineering,Other,Agency,2025-10-04,Women,Asian
C04428,R1555,Customer,Seattle,Campus,2025-10-10,Men,Black
C04429,R1421,Corporate,Seattle,Referral,2025-08-02,Women,White
C04430,R1623,Engineering,Remote,Referral,2025-08-02,Women,White
C04431,R1504,Corporate,Seattle,Referral,2025-08-15,Women,Two+
C04432,R1586,Operations,Other,Referral,2025-03-16,Men,Unknown
C04433,R1311,Customer,Other,Referral,2025-11-07,Men,Asian
C04434,R1643,Corporate,Seattle,Campus,2025-09-30,Men,White
C04435,R1875,Corporate,Seattle,Agency,2025-07-02,Unknown,White
C04436,R1885,Corporate,Remote,Agency,2025-09-27,Men,Asian
C04437,R1769,Corporate,Other,Campus,2025-07-25,Unknown,White
C04438,R1349,Operations,Other,Job board,2025-05-01,Unknown,White
C04439,R1989,Operations,Seattle,Job board,2025-07-25,Women,White
C04440,R1706,Operations,Other,Job board,2025-01-30,Men,White
C04441,R1163,Corporate,Remote,Agency,2025-10-23,Men,White
C04442,R1439,Corporate,Seattle,Agency,2025-01-12,Men,Asian
C04443,R1434,Customer,Remote,Job board,2025-05-22,Men,Black
C04444,R1832,Operations,Other,Job board,2025-04-28,Unknown,White
C04445,R1424,Customer,Other,Agency,2025-05-05,Men,Black
C04446,R1715,Operations,Seattle,Campus,2025-05-22,Women,White
C04447,R1511,Corporate,Seattle,Agency,2025-12-31,Women,White
C04448,R1533,Engineering,Remote,Campus,2025-03-27,Women,White
C04449,R1143,Engineering,Other,Agency,2025-02-10,Unknown,White
C04450,R1726,Corporate,Remote,Campus,2025-12-17,Women,Asian
C04451,R1038,Corporate,Seattle,Campus,2025-10-27,Men,Black
C04452,R1021,Customer,Seattle,Referral,2025-10-20,Women,White
C04453,R1870,Engineering,Remote,Job board,2025-02-22,Men,White
C04454,R1569,Corporate,Other,Agency,2025-11-06,Men,White
C04455,R1575,Corporate,Remote,Job board,2025-07-16,Women,White
C04456,R1732,Corporate,Remote,Campus,2025-08-20,Women,Asian
C04457,R1728,Operations,Remote,Referral,2025-02-04,Men,White
C04458,R1895,Operations,Remote,Campus,2025-06-10,Women,White
C04459,R1730,Engineering,Remote,Campus,2025-10-29,Men,Black
C04460,R1932,Corporate,Seattle,Campus,2025-02-17,Men,White
C04461,R1166,Operations,Remote,Referral,2025-05-09,Women,Hispanic/Latino
C04462,R1402,Corporate,Other,Agency,2025-04-23,Men,White
C04463,R1088,Operations,Other,Job board,2025-01-01,Women,White
C04464,R1165,Engineering,Other,Campus,2025-02-04,Men,Black
C04465,R1346,Engineering,Other,Referral,2025-01-12,Men,Two+
C04466,R1222,Corporate,Other,Agency,2025-02-05,Men,Hispanic/Latino
C04467,R1188,Engineering,Other,Job board,2025-01-19,Women,White
C04468,R1407,Corporate,Other,Referral,2025-07-27,Men,White
C04469,R1057,Corporate,Seattle,Referral,2025-11-08,Men,Black
C04470,R1184,Customer,Remote,Agency,2025-07-21,Women,White
C04471,R1200,Operations,Remote,Campus,2025-09-28,Men,White
C04472,R1077,Customer,Remote,Job board,2025-04-26,Men,Asian
C04473,R1326,Engineering,Remote,Referral,2025-11-28,Women,White
C04474,R1110,Customer,Other,Campus,2025-10-26,Women,White
C04475,R1357,Customer,Seattle,Campus,2025-09-08,Women,White
C04476,R1840,Corporate,Other,Job board,2025-09-11,Men,Hispanic/Latino
C04477,R1137,Corporate,Other,Campus,2025-02-04,Men,White
C04478,R1901,Engineering,Remote,Campus,2025-02-02,Nonbinary/Other,Unknown
C04479,R1988,Engineering,Seattle,Campus,2025-08-08,Women,Asian
C04480,R1521,Operations,Seattle,Campus,2025-11-29,Men,White
C04481,R1530,Engineering,Other,Referral,2025-04-08,Men,White
C04482,R1796,Operations,Other,Agency,2025-02-17,Men,Asian
C04483,R1220,Corporate,Remote,Referral,2025-01-08,Women,White
C04484,R1452,Customer,Seattle,Job board,2025-04-06,Women,White
C04485,R1924,Operations,Other,Agency,2025-03-25,Men,White
C04486,R1095,Operations,Other,Job board,2025-12-13,Men,Asian
C04487,R1068,Operations,Other,Agency,2025-04-03,Women,White
C04488,R1023,Engineering,Other,Job board,2025-06-06,Unknown,Asian
C04489,R1448,Operations,Other,Job board,2025-05-22,Men,Asian
C04490,R1539,Engineering,Seattle,Agency,2025-12-31,Men,White
C04491,R1648,Engineering,Seattle,Referral,2025-07-26,Men,White
C04492,R1625,Operations,Other,Referral,2025-11-18,Men,Asian
C04493,R1727,Engineering,Seattle,Job board,2025-01-10,Men,White
C04494,R1248,Corporate,Other,Referral,2025-02-26,Women,Asian
C04495,R1834,Operations,Seattle,Agency,2025-10-03,Women,White
C04496,R1108,Customer,Seattle,Agency,2025-03-28,Unknown,White
C04497,R1007,Engineering,Other,Agency,2025-12-27,Women,White
C04498,R1154,Corporate,Seattle,Campus,2025-12-28,Nonbinary/Other,White
C04499,R1386,Customer,Seattle,Campus,2025-03-28,Women,Unknown
C04500,R1725,Operations,Remote,Campus,2025-09-16,Women,White
C04501,R1106,Engineering,Remote,Referral,2025-03-03,Men,White
C04502,R1995,Corporate,Other,Campus,2025-10-04,Men,White
C04503,R1707,Corporate,Seattle,Campus,2025-07-26,Men,White
C04504,R1911,Engineering,Other,Referral,2025-06-07,Men,White
C04505,R1260,Engineering,Seattle,Referral,2025-02-03,Men,White
C04506,R1722,Operations,Other,Campus,2025-07-28,Women,Hispanic/Latino
C04507,R1237,Engineering,Remote,Job board,2025-06-27,Men,White
C04508,R1035,Engineering,Remote,Campus,2025-05-29,Men,White
C04509,R1398,Customer,Seattle,Job board,2025-10-27,Women,Asian
C04510,R1275,Customer,Other,Campus,2025-08-19,Men,White
C04511,R1063,Customer,Other,Referral,2025-11-17,Women,Unknown
C04512,R1103,Corporate,Remote,Agency,2025-02-18,Unknown,White
C04513,R1071,Operations,Other,Referral,2025-11-18,Men,White
C04514,R1843,Engineering,Seattle,Campus,2025-10-10,Men,White
C04515,R1707,Engineering,Remote,Job board,2025-11-26,Men,Unknown
C04516,R1869,Customer,Remote,Job board,2025-03-15,Women,White
C04517,R1239,Engineering,Seattle,Agency,2025-07-09,Women,White
C04518,R1579,Corporate,Remote,Campus,2025-12-28,Women,Hispanic/Latino
C04519,R1179,Customer,Other,Referral,2025-06-22,Women,White
C04520,R1927,Corporate,Remote,Job board,2025-02-27,Men,White
C04521,R1175,Engineering,Other,Campus,2025-12-20,Men,White
C04522,R1552,Corporate,Other,Job board,2025-11-04,Men,Black
C04523,R1950,Customer,Other,Referral,2025-12-04,Men,Unknown
C04524,R1055,Operations,Remote,Referral,2025-01-02,Women,White
C04525,R1768,Operations,Remote,Agency,2025-06-13,Women,White
C04526,R1892,Operations,Remote,Campus,2025-03-11,Unknown,Unknown
C04527,R1936,Engineering,Remote,Agency,2025-05-16,Women,Unknown
C04528,R1783,Corporate,Seattle,Job board,2025-12-21,Women,White
C04529,R1833,Customer,Remote,Job board,2025-02-21,Men,Black
C04530,R1107,Operations,Remote,Referral,2025-01-15,Unknown,White
C04531,R1744,Corporate,Remote,Job board,2025-03-16,Women,White
C04532,R1133,Engineering,Seattle,Referral,2025-05-29,Women,White
C04533,R1482,Customer,Other,Agency,2025-03-07,Men,Asian
C04534,R1469,Engineering,Seattle,Campus,2025-02-10,Men,White
C04535,R1430,Operations,Remote,Campus,2025-11-06,Women,White
