full_name,county,state,state_abr,population_19,unemp_19%,nohealth_ins%,poverty_rate%,SNAP_recieved%,no_homecomp%,no_homeinternet%,home_havebroad%,broadProviders_num,broad_avail,broad_cost,population_bbn,Lowestpricepermonth_bbn,wired_bbn,provide_bbn,all25_bbn,downave_bbn,access_bbn,slowfrac_bbn
"Jones County, Texas",Jones,Texas,TX,20083,4.3,13.9,14.3,13.1,14.5,29,70.1,3,46.9,49.99,12935,36.95,4.111944337,11.77278701,3.815229996,15.822,27.28465404,0.743795903
"Karnes County, Texas",Karnes,Texas,TX,15601,2.5,13.9,18.6,15,28.1,41,57.9,2,0.7,60,16418,79.99,2.657875502,16.11858935,5.437446705,25.31873919,100,0.529479839
"Kaufman County, Texas",Kaufman,Texas,TX,136154,3.3,15.1,13,11.1,11,22.4,77.2,8,72.7,51.99,91279,35,6.471696666,19.42301077,9.493519868,75.31709407,97.63645526,0.375288949
"Kendall County, Texas",Kendall,Texas,TX,47431,2.7,9.2,5.3,4.7,5.7,13.2,85.8,6,92.4,70.79,33488,35,11.58337315,23.22921644,12.58337315,116.3763354,97.29168657,0.177078356
"Kenedy County, Texas",Kenedy,Texas,TX,404,3.6,21.5,7.1,24.9,49.8,55,45,1,6.9,34.99,314,119.95,0.882165605,8.646496815,4.646496815,56.69955414,9.703821656,0
"Kent County, Texas",Kent,Texas,TX,762,2.3,5.5,10.9,11.3,21.7,29.6,68.6,2,83.3,62.96,743,40,2.166890983,8,3.166890983,20.84592194,92.66487214,0.166890983
"Kerr County, Texas",Kerr,Texas,TX,52600,3,15.9,13.3,9.8,12.9,20.5,78.6,5,93.3,62.48,47398,55,7.866787628,16.87763197,9.042786615,93.55304654,98.41128318,0.206295624
"Kimble County, Texas",Kimble,Texas,TX,4337,3.1,23,21.3,9.6,17.1,32.4,67,2,58,64.96,3944,59.95,4,11,5,17.34,81,0
"King County, Texas",King,Texas,TX,272,2.1,7.9,8.8,6.6,6.6,28.6,71.4,4,66.4,78.45,262,36.95,4,9,6,19.43,73,0
"Kinney County, Texas",Kinney,Texas,TX,3667,3.6,14.6,18.6,14.4,27.6,45.6,54.4,0,0,,3598,109.99,4,11,4,16.98,82,0
"Kleberg County, Texas",Kleberg,Texas,TX,30680,4.4,17.3,26.1,17.4,13.2,26.2,73.6,5,82.2,61.66,32048,35.99,5.851628807,16.80217174,9.851628807,66.47280517,99.70325761,0.049457064
"Knox County, Texas",Knox,Texas,TX,3664,3.3,15.8,14.7,15,20,31.2,68.6,3,100,79.95,2989,36.95,3.462696554,11.46269655,5.462696554,21.14815323,100,0
"Lamar County, Texas",Lamar,Texas,TX,49859,3.4,17.2,17.8,15.8,17.3,33.7,66.1,2,68.3,54.99,49495,35,5.895989494,19.39943429,7.020769775,46.01080554,100,0.226588544
"Lamb County, Texas",Lamb,Texas,TX,12893,3.8,23,23.6,15.1,18.6,34.6,64.8,5,71.8,68.97,14125,,5.19660177,14.88707965,5.061734513,37.40145558,80.24757522,0.285168142
"Lampasas County, Texas",Lampasas,Texas,TX,21428,3.3,14.8,11.3,10.8,12.3,23.8,75.1,3,72.1,85.9,14270,35.99,6.247652418,18.79705676,6.811913104,15.75590189,100,0.188086896
"La Salle County, Texas",La Salle,Texas,TX,7520,2.4,25.1,12.1,14.6,24.5,40,60,6,31.1,66.23,7001,34.99,5.379231538,16.3565205,5.71232681,38.62994287,73.05642051,0.282959577
"Lavaca County, Texas",Lavaca,Texas,TX,20154,3,11.2,11.7,8.2,21.6,26.1,73.1,5,39.9,73.25,23291,49.95,5.05478511,18.28113864,7.05478511,33.24199476,96.98943798,0.589240479
"Lee County, Texas",Lee,Texas,TX,17239,2.6,12.7,14.2,10.9,14.8,24.4,75.2,3,40,66.4,16227,29.95,5.050348185,21.04153571,10.42768226,28.18193566,99.94083934,0.446046712
"Leon County, Texas",Leon,Texas,TX,17404,4.4,18,16.6,9,17.2,27.3,71.4,2,59,70,19872,29.95,4.073872786,11.93463164,6.332226248,16.31313657,73.75976248,1
"Liberty County, Texas",Liberty,Texas,TX,88219,5,19,14.9,17.6,16.6,24,75.5,5,57.3,63.07,72571,29.95,8.078778024,16.26925356,9.106957325,36.27100591,71.38698654,0.332874013
"Limestone County, Texas",Limestone,Texas,TX,23437,3.9,20.8,20.6,16.3,22.7,38,61.4,4,72.5,36.72,20918,40,4.519026676,14.70465628,5.959843197,34.01954059,96.65111387,0.121808968
"Lipscomb County, Texas",Lipscomb,Texas,TX,3233,2.6,19,11.4,8,11.3,19.7,79.9,2,81.1,70,3266,79.99,1.680955297,10.08818126,3.680955297,11.65912737,82.41426822,0.468769137
"Live Oak County, Texas",Live Oak,Texas,TX,12207,3.1,19.2,16.3,8.7,28.7,41.3,57.5,3,64.7,53.73,9035,34.99,4.45489762,16.43718871,6.950968456,10.86418705,100,0.529828445
"Llano County, Texas",Llano,Texas,TX,21795,3.4,16.8,11.6,7.5,13.4,23.2,76,1,1.2,77.17,22308,55,2.89873588,14.60933297,6.074098978,20.29920611,90.64537386,0.468128026
"Loving County, Texas",Loving,Texas,TX,169,0.7,10.8,18.6,9.1,9.1,27.3,72.7,1,71.3,59.99,80,,4,11,5,28.05,73,0
"Lubbock County, Texas",Lubbock,Texas,TX,310569,2.8,13.5,18.9,12.4,10,23,76.5,8,91.6,61.35,272485,29.95,10.17960255,19.37270675,9.572339762,81.07069516,96.0172927,0.549832101
"Lynn County, Texas",Lynn,Texas,TX,5951,3,17.5,18.9,18.9,18.8,29.1,69.3,3,80.3,76.63,4570,64.95,5.276367615,15,7.276367615,38.82660175,83.14551422,0
"McCulloch County, Texas",McCulloch,Texas,TX,7984,5.2,18.4,16.1,14.4,15.8,26,73.5,1,15,47.5,8632,25,5.320203892,10.84325765,5.745713624,10.9992829,99.72868397,0.129749768
"McLennan County, Texas",McLennan,Texas,TX,256623,3.3,15.1,19.3,13,13.6,25.5,74,7,61,62.84,238523,29.95,5.753575127,16.82437752,6.505888321,68.54035213,100,0.434696025
"McMullen County, Texas",McMullen,Texas,TX,743,1.6,12.2,12.8,4.9,20.2,31.4,68.6,2,87.2,69.97,505,34.99,2,13,5,38.87,100,0
"Madison County, Texas",Madison,Texas,TX,14284,4.3,14.3,14,12.4,19.7,32.7,66.9,2,69.4,74.97,13125,40,4.451885714,13.296,5.261485714,19.32790629,17.66857143,0.713371429
"Marion County, Texas",Marion,Texas,TX,9854,4.3,12.4,20.7,21,27.5,39.8,59.2,4,73.5,58,10834,40,8.04448957,16.56673435,7.761122392,19.97889053,53.88296105,0
"Martin County, Texas",Martin,Texas,TX,5771,2.6,12.6,10.7,3.9,14.3,34,65.8,5,97.4,63.33,4231,49.99,4.81919168,15.63838336,5.81919168,73.26949421,91.93973056,0.06026944
"Mason County, Texas",Mason,Texas,TX,4274,3.2,20.3,14.6,8.5,25.6,37.1,62.4,1,1.7,64.97,3582,59.95,4,11,6,21.15,100,0
"Matagorda County, Texas",Matagorda,Texas,TX,36643,5.7,19.6,20.1,16,21.8,39.1,59.9,5,87.9,52.38,37035,35,7.883353584,18.90638585,8.523315782,49.69100284,81.12671797,0.309113001
"Maverick County, Texas",Maverick,Texas,TX,58722,7.5,30.1,26.8,31.2,28.5,43.3,56.7,1,62.5,34.99,54258,35,5.928434517,12.90598621,7.887758487,89.42642928,97.52191382,0
"Medina County, Texas",Medina,Texas,TX,51584,3.1,13.3,10.4,11.4,17.4,26.2,73.1,6,53.3,64.17,41930,29.95,5.158454567,17.40135941,7.275554496,16.55831076,81.601741,0.619627951
"Menard County, Texas",Menard,Texas,TX,2138,3.5,31.4,9.9,10.7,24.4,42.6,56.7,1,1.7,99.95,1982,89,3,10,4,7.93,98,0
"Midland County, Texas",Midland,Texas,TX,176832,2.1,17.5,9,6.8,8.7,16.3,83.6,7,95.8,52.42,134281,29.95,10.6122683,22.43863242,12.8645378,89.04890707,99.85425339,0
"Milam County, Texas",Milam,Texas,TX,24823,5,13.4,14.6,13.3,21,35.4,63.6,6,24.7,54.99,24242,55,3.545087039,16.63748866,6.441465226,11.2801617,100,1
"Mills County, Texas",Mills,Texas,TX,4873,3.3,20.7,16.9,6.6,18.9,28.9,69.9,1,69.1,104.95,4691,89,2.946493285,12.21892987,4.946493285,26.42133873,96.31698998,0.189725005
"Mitchell County, Texas",Mitchell,Texas,TX,8545,3.5,14.1,9.1,6.9,18.1,29.5,68.1,1,6.7,69.98,8197,,5,17,5,14.01,1,0
"Montague County, Texas",Montague,Texas,TX,19818,2.8,19.5,14.2,12,14.8,29.9,69.9,5,23.5,45,18868,45,5.318263727,16.85234259,6.803582786,17.77500424,100,0.485319059
"Montgomery County, Texas",Montgomery,Texas,TX,607391,3.4,14.3,9.9,6.8,6.1,12,87.7,13,94.5,79.13,446351,29.95,9.29247162,16.40934377,10.8443736,114.6209083,96.32170422,0.569354611
"Moore County, Texas",Moore,Texas,TX,20940,2.3,16.6,15.4,8.9,13.3,22,77.9,2,90.9,72,18288,55,4.768482065,13.88227253,6.768153981,36.99151301,97.16212817,0.115430884
"Morris County, Texas",Morris,Texas,TX,12388,5.3,14.5,16.3,16,18.7,22.8,77,2,68.3,57.47,13751,40,5.087048215,11.62940877,4.728819722,18.89497637,70.22165661,0.561050105
"Motley County, Texas",Motley,Texas,TX,1200,3.5,20.4,9.6,13.8,11.8,30.3,69.5,3,94.1,81.28,1039,69.95,2,9.385948027,3.692974013,32.82212705,95.53512993,0
"Nacogdoches County, Texas",Nacogdoches,Texas,TX,65204,3.7,18.9,24.4,16.7,14,23.5,75.8,3,82.9,36.98,65646,29.95,4.693446668,12.49364775,4.283551168,52.95751729,82.76834841,0.196843677
"Navarro County, Texas",Navarro,Texas,TX,50113,3.2,17.4,18.2,18.4,15.5,28.4,71.1,4,61,58.33,48443,35.99,5.195446194,16.45672233,8.646512396,45.63914972,100,0.419276263
"Newton County, Texas",Newton,Texas,TX,13595,6.3,16.5,20.6,14.4,21.1,36.3,62.7,1,25.1,57.5,11171,55,3.036254588,8.751320383,3.608092382,15.82427983,35.70271238,0.254945842
"Nolan County, Texas",Nolan,Texas,TX,14714,2.9,17.3,15.1,12.3,14.8,29.5,70.4,4,78.4,48.31,14019,40,5.799058421,16.63713532,4.992082174,55.18144518,86.98815893,0.073043726
"Nueces County, Texas",Nueces,Texas,TX,362294,4.1,17,16.4,16.8,12.8,21,78.8,8,97.4,51.87,339819,29.95,6.557929368,16.18664642,10.49146163,78.99189898,100,0.408614586
"Ochiltree County, Texas",Ochiltree,Texas,TX,9836,2.7,20.9,12.2,9,12.3,27.6,71.8,3,90.8,67.5,10097,25,3.95790829,13.91581658,5.95790829,26.47489848,91.93295038,0
"Oldham County, Texas",Oldham,Texas,TX,2112,2.8,10.8,12,6.5,14.4,23.3,76.1,2,54.1,89,2674,89,4.693717277,10.69371728,3.7868362,14.18604712,46.89454001,0.586387435
"Orange County, Texas",Orange,Texas,TX,83396,5.2,15.4,13.8,15.7,13.5,23.2,76.6,4,88.9,66.54,84826,29.95,5.803397543,12.80339754,5.071900125,90.2010874,85.76534317,0
"Palo Pinto County, Texas",Palo Pinto,Texas,TX,29189,3.1,18.6,17.7,12.7,15.2,27.2,72.3,4,69.4,40,29549,40,3.645470236,13.62780466,7.56743037,66.74796677,100,0.212697553
"Panola County, Texas",Panola,Texas,TX,23194,4,17.4,15.9,14,20,29.1,69.3,9,51.4,69.15,22904,40,7.272135871,15.97293049,8.66547328,16.87707911,59.90840028,0.389757248
"Parker County, Texas",Parker,Texas,TX,142878,2.9,13.9,8.3,7.4,7.3,15.8,83.8,8,56.8,55.24,102227,35,5.662897278,17.17499291,9.576325237,51.86649515,100,0.427313723
"Parmer County, Texas",Parmer,Texas,TX,9605,2.2,20.5,16.4,9.3,19.9,39.1,59.9,4,51.6,56.96,9794,40,6.557688381,14.04686543,5.457933429,19.33685828,61.18991219,0.22115581
"Pecos County, Texas",Pecos,Texas,TX,15823,3.3,20.3,12.3,7.3,22.5,39.2,60.5,3,71.7,71.33,14207,64,7.712465686,17.71126909,5.918420497,45.34767791,79.36897304,0.062785951
"Polk County, Texas",Polk,Texas,TX,51353,4.7,18.4,17.3,15.9,18.3,32.3,66.3,3,45.6,64.3,45217,29.95,9.756043081,15.67339717,8.970121857,27.30046177,52.80241944,0.280867815
"Potter County, Texas",Potter,Texas,TX,117415,2.7,21.7,20.1,16.1,15.6,29.9,69.8,2,91.4,74.72,111706,35,8.540481263,17.74802607,7.225180384,72.36766611,97.18705352,0.351825327
"Presidio County, Texas",Presidio,Texas,TX,6704,6.5,30,33.4,31.9,37.1,54.2,45.8,1,14.2,75.99,7745,90.98,4.296320207,10.94267269,3,15.47235765,30.95597159,0.663395739
"Rains County, Texas",Rains,Texas,TX,12514,3,20.1,11.1,9.8,16,27.7,71.9,2,8.7,44.97,9898,40,4.566174985,17.20771873,6.566174985,4.208694686,100,1
"Randall County, Texas",Randall,Texas,TX,137713,2.4,10.7,8.7,6.3,6.5,13.5,86.2,3,97.2,47.5,119538,35,8.987744483,17.58280212,7.754538306,72.24971816,98.59083304,0.055789791
"Reagan County, Texas",Reagan,Texas,TX,3849,2.5,24.7,14.8,4.4,13.3,30.3,69.7,1,1.3,54.98,3390,49.99,4,14,3,30.28,1,0
"Real County, Texas",Real,Texas,TX,3452,4,27.6,22.8,6.8,21.6,36.9,62.3,6,68.2,66.96,2052,29.95,5.742690058,9.614035088,6.742690058,12.23906433,93.84210526,0.128654971
"Red River County, Texas",Red River,Texas,TX,12023,4.6,14.5,18.4,13,26.6,36.6,62,2,78,44.97,9633,40,3.389494446,11.9333541,6,37.60753555,96.9397903,0.194747223
"Reeves County, Texas",Reeves,Texas,TX,15976,1.7,20.5,11.6,12.1,23.2,42.6,56.7,2,67.7,34.99,13816,,5.919585987,16.81224667,7.810437174,14.82636653,73.21171106,0.054574406
"Refugio County, Texas",Refugio,Texas,TX,6948,3.7,15.9,18.4,14.4,21.1,31.4,68.3,1,70.9,65,7475,69.99,2.683210702,15.04963211,5.052173913,18.18923478,86.99103679,0.31826087
"Roberts County, Texas",Roberts,Texas,TX,854,3.1,8.2,12.2,4.2,4.8,20.3,79.7,1,64.1,59.99,837,,2,12,5,6.26,72,0
"Robertson County, Texas",Robertson,Texas,TX,17074,3.6,15,12.6,14.8,16.9,28.6,71.2,5,39.5,74.72,15653,40,4.741583083,17.08618156,8.086181563,19.33648374,98.57733342,0.228454609
"Rockwall County, Texas",Rockwall,Texas,TX,104915,3.1,11.2,5.7,3.8,3.8,8.6,91.3,9,95.7,51.87,78831,29.95,11.62291484,23.6114219,13.33868656,124.8150897,93.46274943,0.003729497
"Runnels County, Texas",Runnels,Texas,TX,10264,2.8,15.6,14.2,10.3,20.6,32.9,66.6,3,71,44.98,11065,25,3.595210122,14.41662901,5.609670131,22.08700045,98.41798464,0.240668775
"Rusk County, Texas",Rusk,Texas,TX,54406,3.6,19.3,12.8,12.2,19,37.7,60.8,10,60.6,69.6,44878,40,6.93415482,15.16310887,6.989527163,45.24583448,55.68369803,0.352578101
"Sabine County, Texas",Sabine,Texas,TX,10542,6.6,14.6,21.4,10.2,15.6,26.9,72.1,1,65.5,70,10070,70,3.025521351,7.850148957,4.623733863,28.61379444,70.14856008,0
"San Augustine County, Texas",San Augustine,Texas,TX,8237,4.8,15.4,24,17.9,26.9,34.7,64.6,1,16.6,48.33,8219,40,4.61090157,9.805450785,4,35.00011437,16.61844507,0.194549215
"San Jacinto County, Texas",San Jacinto,Texas,TX,28859,4.6,19.6,14.9,16.3,13.7,25.9,73.7,8,37,75.48,31426,35,7.652485203,14.71619042,8.518042385,18.48641507,54.66282696,0.531788965
"San Patricio County, Texas",San Patricio,Texas,TX,66730,5.4,17.4,16.4,15.3,13.4,30.2,69.7,2,90.5,66.25,69254,55,3.386663586,15.24890981,6.970341063,55.14217013,100,0.451064198
"San Saba County, Texas",San Saba,Texas,TX,6055,2.9,19,15.1,8.6,20.2,28.7,70.5,2,72,78.3,5936,89,3.535714286,13.09754043,5.667789757,19.04379885,81.54278976,0.094171159
"Schleicher County, Texas",Schleicher,Texas,TX,2793,2.9,21.1,14.8,5.7,17.9,31.1,66.9,0,0,,3377,,1,10,2,23.11,0,0
"Scurry County, Texas",Scurry,Texas,TX,16703,3.2,15.3,14,6.8,13.4,29,70.5,1,77.7,47.5,17082,40,6.585938415,14.57124458,4.806170238,70.38447664,80.57797682,0.069020021
"Shackelford County, Texas",Shackelford,Texas,TX,3265,2.2,12.9,14.8,9.4,25.9,28.9,70.9,4,40.1,51.22,3038,98.95,3,13.49967084,3.499670836,8.008406847,20.82290981,0.166556945
"Shelby County, Texas",Shelby,Texas,TX,25274,3.9,24.4,23.3,18.1,19.9,34.5,64,2,13.4,71.23,26389,40,4.914623517,11.59335329,4.756830498,23.40427527,14.95115389,0.341240668
"Sherman County, Texas",Sherman,Texas,TX,3022,2.3,19.7,15.2,2.8,13.5,24.6,75.4,3,40,99.5,2366,89,4,13,5,6.2,41,0
"Smith County, Texas",Smith,Texas,TX,232751,3.3,17.2,16.4,11.7,10.6,20.3,79.4,3,91.1,66.47,226378,35,4.284356254,13.96987781,4.420500225,70.04131113,92.47527587,0.483302264
"Somervell County, Texas",Somervell,Texas,TX,9128,3.6,17.1,24.7,15.4,11.2,27.4,72.5,2,64.6,65,8413,59,2.859740877,11.1278973,5.949126352,24.85869488,100,0.159515036
"Starr County, Texas",Starr,Texas,TX,64633,9.8,33.4,35.3,41.2,23.3,46.5,53.2,2,93.7,54.99,61163,34.99,5.813759953,14.49235649,6.607687654,63.25193058,94.86889132,0.008223926
"Stephens County, Texas",Stephens,Texas,TX,9366,3.1,20.9,22.6,13,18.8,29.3,70,2,81.3,44.99,8992,40,4,14,6,27.25,100,0
"Sterling County, Texas",Sterling,Texas,TX,1291,3.1,20.2,3.5,4.5,14.1,24.2,75.8,0,0,,1143,,1,10,2,5.11,0,1
"Stonewall County, Texas",Stonewall,Texas,TX,1350,2.9,14.8,13.2,7.2,20.1,29.4,69.9,3,82.1,74.76,1439,36.95,5.752605976,12.62890896,6.814454482,51.57018763,84.98957609,0
"Sutton County, Texas",Sutton,Texas,TX,3776,3.7,17.6,8.3,5.5,21.6,42.7,57.3,1,81.8,58.31,4180,59.95,5,15,4,9.84,81,0
"Swisher County, Texas",Swisher,Texas,TX,7397,3.7,18.9,22.1,14.6,17.9,22.6,76.9,3,77.9,47.5,8373,40,5,12.2899797,6.838886898,124.1226275,83.13125523,0.139615431
"Tarrant County, Texas",Tarrant,Texas,TX,2102515,3.3,16.3,12.9,10.8,6.9,15.3,84.3,10,99.1,56.81,1755648,29.95,7.469950696,16.93269608,11.22298206,96.56584849,100,1
"Taylor County, Texas",Taylor,Texas,TX,138034,2.9,13.5,15.6,13.8,10.8,25.1,74.7,7,97.5,54.99,137440,40,7.843255239,15.87222061,7.516305297,84.22328369,98.39086874,0.098697614
"Terrell County, Texas",Terrell,Texas,TX,776,3.4,15.4,15,1.5,39.1,53.3,46.7,1,3.6,91.98,927,90.98,2,8,3,53.28,82,0
"Terry County, Texas",Terry,Texas,TX,12337,3.7,22.4,15.7,20.7,16.5,33.8,65.8,3,57.1,84.95,11451,64.95,7,18,8,42.68,80,0
"Throckmorton County, Texas",Throckmorton,Texas,TX,1501,3.8,17.4,14.7,6.5,18.2,33.1,66.1,2,62.5,63.28,1522,36.95,4.095269382,11.49211564,7.095269382,30.28812089,71.55519054,0.301576873
"Titus County, Texas",Titus,Texas,TX,32750,4.2,18.2,19.1,16.3,20.1,32.7,66.2,2,65.8,49.98,31470,35,6.544200826,16.43721004,6.740069908,67.72844963,68.45287575,0.100953289
"Tom Green County, Texas",Tom Green,Texas,TX,119200,3,15.1,13.5,9.8,14.4,25.1,74.6,1,90.6,46.71,109546,29.95,3.367672028,13.73391087,5.656390923,70.05314626,96.97989886,0.152356088
"Travis County, Texas",Travis,Texas,TX,1273954,2.6,13.5,13.1,7.9,5.8,13.3,86.5,8,98.9,58.98,1008976,29.95,7.556554368,17.27059216,10.78954009,126.5946662,99.77501348,0.748819595
"Trinity County, Texas",Trinity,Texas,TX,14651,4.8,20.3,16.1,12.8,20.5,35.7,62.8,4,64.4,75.78,14616,40,3.530582923,9.503762999,5.294198139,11.26357485,68.15996169,0.309592228
"Tyler County, Texas",Tyler,Texas,TX,21672,5.8,15,14.9,17.3,20.3,34.5,64.6,3,36.5,85.77,21145,55,4.038117758,9.996074722,3.411208323,26.98840482,37.83338851,0.336438874
"Upshur County, Texas",Upshur,Texas,TX,41753,3.7,16.9,13.3,13.5,15.1,23.4,75.9,3,88.2,56.4,35507,29.95,5.199284648,15.33117413,6.470583265,27.72398992,88.21336638,0.402315036
"Upton County, Texas",Upton,Texas,TX,3657,2.9,12.9,19.2,6.1,19.8,50.8,49.2,1,0.5,60,3353,90.98,2.339099314,9.940053683,3.339099314,10.33648971,65.61586639,0.669549657
"Uvalde County, Texas",Uvalde,Texas,TX,26741,3.8,21.3,17,19.5,25.3,35.3,63.9,6,87.4,66.47,26774,29.95,8.248972884,18.6286696,12.50780608,62.62942892,98.95335027,0.18652424
"Val Verde County, Texas",Val Verde,Texas,TX,49025,3.4,18.6,19.9,20.6,19.3,30.4,69.5,1,97.4,87.99,48811,69.99,8.908770564,18.85822868,8.929216775,93.50119993,98.36295097,0.005756899
"Van Zandt County, Texas",Van Zandt,Texas,TX,56590,3.3,17.2,14.4,11.9,16.1,33,66.3,5,27,52.49,49754,35,4.869879809,17.88435101,8.502592756,26.28985026,96.47555975,0.860151948
"Victoria County, Texas",Victoria,Texas,TX,92084,3.4,15.8,15.2,12,15.3,30.3,69.2,3,80.8,45.38,87596,29.95,4.854753642,17.03282113,6.203125714,63.37419197,99.34307503,0.19790858
"Walker County, Texas",Walker,Texas,TX,72971,3.9,13.4,24.1,6.2,10.2,22.6,77,6,71.7,78.4,68623,35,8.205689055,16.76296577,9.623697594,45.6936734,82.24139137,0.074843711
"Waller County, Texas",Waller,Texas,TX,55246,3.7,20,16.9,12.8,11.5,30.7,68.5,9,36.8,49.98,38435,29.95,8.289787954,20.00460518,9.307740341,53.00586184,65.67698712,0.017952387
"Ward County, Texas",Ward,Texas,TX,11998,2.3,17.7,13,9.6,18.8,30.9,68.6,2,49.8,47.5,10629,40,5.583592059,15.43654154,5.7432496,35.47789444,65.10452536,0.147050522
"Washington County, Texas",Washington,Texas,TX,35882,3.3,11.6,13.9,7.8,20.9,31.4,67.6,5,57.3,56.41,33822,29.95,8.153332151,22.6058187,11.81973272,37.52742801,99.5977766,0.187156289
"Webb County, Texas",Webb,Texas,TX,276652,3.7,28.1,30.1,28,23.2,37.6,61.9,5,98,50.86,250180,29.95,7.158449916,13.59950835,6.775821409,72.57319386,98.36146774,0.001774722
"Wharton County, Texas",Wharton,Texas,TX,41556,3.4,18.2,17.5,15,19.7,33.3,65.5,5,61.1,52.49,40633,35.99,5.266482908,17.59857751,5.041641031,46.37180125,66.80451849,0.232101986
"Wheeler County, Texas",Wheeler,Texas,TX,5056,3,19.7,18.1,10.3,10.5,25.1,73.8,1,26,47.5,5589,,3.744498121,14.58776167,3.854177849,12.69369118,70.00894614,0.529969583
"Wichita County, Texas",Wichita,Texas,TX,132230,3.2,13.8,18.4,14.3,13.7,25.8,73.8,5,92.8,64.98,137363,36.95,6.096437905,16.84041554,6.423563842,56.56050225,93.43546661,0.388052096
"Wilbarger County, Texas",Wilbarger,Texas,TX,12769,3.6,14.3,17.5,15.8,17.9,31.2,68.8,4,93.8,63.72,13410,36.95,3.920656227,14.86070097,5.906263982,28.55119911,95.1562267,0.026472782
"Willacy County, Texas",Willacy,Texas,TX,21358,8.2,28.1,33,21.2,25.8,44,55.2,2,93.9,54.99,22286,34.99,2.728394508,11.53764695,5.70528583,26.3017935,100,0.239298214
"Williamson County, Texas",Williamson,Texas,TX,590551,2.8,9.4,6.7,4.7,4.3,8.7,91,9,95,65.82,434421,29.95,9.747583565,20.96848909,11.7932006,122.7165104,97.38745595,0.101212879
"Wilson County, Texas",Wilson,Texas,TX,51070,2.8,14.3,10.5,8.1,11,18.4,80.9,3,17.6,65,38625,69.99,3.947805825,18.65636246,5.862601942,50.98619288,100,0.184880259
"Winkler County, Texas",Winkler,Texas,TX,8010,2.8,21.5,16.5,9.9,18.9,29,69.8,1,32.9,47.5,7099,,6.588392731,14.58839273,3.862797577,24.53413016,41.52767995,0.137202423
"Wise County, Texas",Wise,Texas,TX,69984,3.2,17.8,12.5,10,9.8,23.7,75.6,4,34.6,44.16,56480,25,3.410339943,14.45989731,7.769228045,29.38797574,100,0.523919972
"Wood County, Texas",Wood,Texas,TX,45539,3.9,13.7,14.2,10.5,14.7,23.6,75.6,4,64.9,56.97,35301,35,5.441885499,18.08484179,7.629783859,20.11702983,81.43661653,0.63765899
"Yoakum County, Texas",Yoakum,Texas,TX,8713,2.9,22.4,9,5,12.4,26.7,73.3,2,79.2,75.65,8596,64,4.503955328,14.25593299,7.492903676,33.67273034,86.82445323,0.225919032
"Young County, Texas",Young,Texas,TX,18010,3,18.6,12.1,10.3,13.6,27,71.7,2,78.3,47.98,18815,59.95,5.533988839,17.53398884,7.169439277,39.4274228,99.56348658,0.074142971
"Zapata County, Texas",Zapata,Texas,TX,14179,5.1,29.3,39.5,33.4,19.4,45.7,54.1,1,92.3,65,13798,55,4.980431947,12.98043195,3.066386433,21.71772141,93.62748224,0
"Zavala County, Texas",Zavala,Texas,TX,11840,8.5,18.4,34.8,36.5,29.2,51.2,48.3,1,72.5,65,11690,69.99,2.674080411,10.98383234,3.940290847,36.86171685,82.86698033,0.162959795
"Beaver County, Utah",Beaver,Utah,UT,6710,3,12.1,8.2,8.6,12.4,24.8,74.4,3,45.5,49.95,6466,34.99,3.932261058,10.93226106,6.932261058,36.48348902,99.41354779,0.413547788
"Box Elder County, Utah",Box Elder,Utah,UT,56046,2.6,7.5,9.3,7.6,9.4,16.1,83,4,84.6,61.64,47442,34.99,5.511023987,14.80000843,7.566944901,101.6152342,95.51020193,0.260233548
"Cache County, Utah",Cache,Utah,UT,128289,2.2,7.4,15.2,7.5,4.7,14,85.8,4,93.4,70.11,112656,34.99,5.06997408,14.90273044,8.092955546,85.82889797,95.88948658,0.249254367
"Carbon County, Utah",Carbon,Utah,UT,20463,3.7,10.6,15.8,13.2,11.9,21.1,78.6,2,94.9,74.21,21034,34.95,4.736141485,12.0054198,5.932680422,55.26308263,95.12570125,0.156318342
"Daggett County, Utah",Daggett,Utah,UT,950,3.8,2.8,4.7,0,1.4,6.2,92.4,1,4.1,70,1059,34.99,2,8.497639282,4.748819641,86.8198678,57.28423041,0.251180359
"Davis County, Utah",Davis,Utah,UT,355481,2.4,6.3,5.5,5.7,3.9,9.3,90.3,5,98.5,58.73,299853,34.99,4.257436144,14.59189336,8.454222569,84.45321407,99.98896126,0.185380837
"Duchesne County, Utah",Duchesne,Utah,UT,19938,3.9,14.9,13.3,11.1,10,16.8,82.9,2,81.3,66.66,20567,34.99,3.100500802,9.829192396,5.122477756,27.08524724,87.05290028,0.30899013
"Emery County, Utah",Emery,Utah,UT,10012,4,9.8,12.8,8.2,12.5,21.8,77.9,3,96.4,61.72,10800,34.95,3.633148148,9.712962963,4.633148148,36.14066667,95.0412037,0.702314815
"Garfield County, Utah",Garfield,Utah,UT,5051,6.2,16.2,17.8,4.5,9.1,20.3,78.6,2,98,42.47,5133,34.99,2.249951296,8.000389636,4.661406585,96.89258328,99.88252484,0.31190337
"Grand County, Utah",Grand,Utah,UT,9754,3.9,16.2,8.4,7.7,7.6,13.3,86.2,1,93,52.59,9833,34.95,3.979863724,10.96745652,4.9813892,31.67229126,92.42306519,0
